index,sentence_1,sentence_2,calculated_similarity,actual_similarity
255,There is nothing good about seeing people die.,there is nothing cool in seeing people dying.,0.8557237982749939,0.875
256,The population was 641 at the 2000 census .,"In 2000 , 641 lived there .",0.3695347011089325,0.875
257,That does not sound to me like what she would do if she had utterly deserted me.,I don't think that's what she'd do if she wanted to leave me altogether.,0.8831387162208557,0.875
258,How should I get recognized?,how the heck should i get recognized?,0.7796777486801147,0.875
259,Andrea is independently wealthy due to a fat divorce settlement.,"after the divorce settlement, Andrea is independent and rich.",0.6438108682632446,0.875
260,"Additionally, be sure not to apply it too heavily. That is where many people make an error - by adding too much yeast.","Oh, and don't absolutely slather it on...thats where lots of people make their mistake...too much yeast!",0.7087212204933167,0.875
261,A small white dog climbs over a log.,a small dog steps onto a log.,0.5881202816963196,0.875
262,"I recommend that you and three friends who are women book an on-line cruise, because you will enjoy it.",So go get 3 of your best gal pals get on line and book a cruise...you will love it!,0.7398959994316101,0.875
263,"Suddenly, the interference eased off, and a voice could be heard above the noise.","all of a sudden the noise dropped, and everyone heard a human voice.",0.5474407076835632,0.875
264,"He is a multi-instrumentalist and plays bass , guitar , keyboards , and sings .","He can play bass , guitar , keyboards , and can sing .",0.7284314036369324,0.875
265,the united states government and other nato members have refused to ratify the amended treaty until officials in moscow withdraw troops from the former soviet republics of moldova and georgia.,the united states and other nato members have refused ratify the amended treaty until russia completely withdraws from moldova and georgia.,0.8908659219741821,0.875
266,"December to Dismember was a professional wrestling event that took place on December 9 , 1995 at the ECW Arena in Philadelphia , Pennsylvania .",December to Dismember was a professional wrestling event first held by the original Extreme Championship Wrestling in 1995 as a non-televised supercard .,0.800182580947876,0.875
267,It suddenly hit me just how wrong this was.,I was suddenly thinking how bad it was.,0.8166201710700989,0.875
268,"However, that had already been said.",But that had already been said.,0.9999999403953552,0.875
269,This format was adopted by European circuses at the turn of the 20th century .,During most of the 20th century this is what circuses were mostly like .,0.7259366512298584,0.875
270,"Since 2003 , Red Hat has discontinued the Red Hat Linux line in favor of Red Hat Enterprise Linux for enterprise environments .",Red Hat then decided to discontinue a future release of Red Hat Linux and started the paid Red Hat Enterprise Linux instead .,0.5033764243125916,0.875
271,"And now that you're together, it's just so great.",it's great that you guys are together.,0.6478834748268127,0.875
272,"Though at $300 an hour,they don't come cheap.","they pay them 300 bucks an hour, they're not the cheapest.",0.556749701499939,0.875
273,"A boarding school is when the pupils sleep , eat and work in or near the school grounds .",A boarding school is a school where the students live and sleep at the school while going to their classes .,0.9113575220108032,0.875
274,A woman is eating fish at a restaurant.,A woman eating a large fish in a restaurant.,0.8093369603157043,0.875
275,Glove box is the first place they check.,they look in the glove compartment first.,0.5465568900108337,0.875
276,"Similarly , katakana is usually used for country names , foreign places , and personal names .","Katakana is used to write words which have been borrowed from other languages , or to write foreign names and names of countries .",0.7722516059875488,0.875
277,It was something my husband and I talked about.,we have often talked about such things with my husband.,0.7031456828117371,0.875
278,putin stated that the russian government could withdraw from the treaty altogether if western nations refuse to ratify the amended treaty.,putin stated that russia could discard the treaty entirely if western nations refuse to ratify its amended version.,0.9047768712043762,0.875
279,A strut bar is designed to reduce this strut tower flex by tying two parallel strut towers together .,A strut bar or strut brace is to prevent body roll by bracing the top of the strut towers together .,0.9339184165000916,0.875
280,'Trayvon could have been me',Trayvon Martin could have been ...,1.0,0.875
281,We are not boring. Trust me.,: ) We're not boring...trust me.,0.6667994260787964,0.875
282,The Wyngari are suffering a food shortage on their world.,the Wyngar world is suffering from a lack of food.,0.643808126449585,0.875
283,Perdita is an inner satellite of Uranus .,Perdita is a closer moon to Uranus .,0.408384770154953,0.875
284,Belinda is an inner satellite of the planet Uranus .,Belinda is a closer moon to Uranus .,0.5265029072761536,0.875
285,It was a good story.,i thought it was a good story.,0.8536197543144226,0.875
286,Allsvenskan is the highest league in the league system of Swedish football .,Allsvenskan is a football league which is top division in Sweden .,0.7920041680335999,0.875
287,The Buzz on Maggie is the second Disney Channel Original Series to be canceled after one season .,The Buzz on Maggie is a Disney Channel television series about a fly named Maggie .,0.6015776991844177,0.875
288,It's just my friend Brit and I have this highly competitive relationship.,"Jen, I've got a very competitive relationship with my friend Brit.",0.7947972416877747,0.875
289,The movie that I saw earlier is quiet weird at first but then it got funnier toward the middle.,I just saw that movie today is kinda weir at first than it gets funny towards the middle,0.8873440623283386,0.875
290,I am making a big personal sacrifice to give you this information.,"by giving you the information, I'm taking a considerable personal sacrifice.",0.6917767524719238,0.875
291,Mall attackers used 'less is more' strategy,"In Kenya, attackers used 'less is more' strategy",1.0000001192092896,0.875
292,Stocks close 0.39% higher,Stocks close 2.47% higher,1.0,0.875
293,For more details please refer to the Guidelines for applicants.,further details can be found in the guidance for the applicant.,0.6840625405311584,0.875
294,The mess is between the two of them.,"after all, the mess is between the two of them.",0.9424310922622681,0.875
295,"Ireland , described as the Republic of Ireland , is a country in northwestern Europe .",The country is sometimes called the Republic of Ireland but Ireland is its official name .,0.6418566703796387,0.875
296,Opium is the dried latex obtained from opium poppies .,Opium is a narcotic resin produced from opium poppies .,0.8813804984092712,0.875
297,Hold her neck with soft hands and kiss her on the back of her ear?,"Hold hands, snuggle, give her kisses, and hug her tightly.",0.876757800579071,0.875
298,Put the truck in reverse a little bit.,Back up the truck a bit.,0.6067827939987183,0.875
299,Mick Thomson was brought in to fill the open position on guitar .,Mick Thomson then joined the band to be the new guitarist .,0.653129518032074,0.875
300,The police there had a near miss with Escanso last night.,police yesterday narrowly missed the Escansa.,0.6515213847160339,0.875
301,"The Institute for Supply Management's index of nonmanufacturing activity rose unexpectedly in April, reports said.",The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 from 47.9 in March.,0.8235417604446411,0.875
302,"I enjoyed this second installment of the Love At Stake series, maybe a little more than the first.",The second book in the Love at Stake series is hugely entertaining and so much fun!,0.7611950635910034,0.875
303,"All right, well, how do you feel about the Navy?","okay, so what are your feelings for the Navy?",0.8136218786239624,0.875
304,I need more help buddy.,Hmm... need more help there buddy.,0.9036368131637573,0.875
305,A music stand is a device that holds sheet music in a position that allows the performer to read it while performing .,A music stand is something musicians can use to put sheet music on when they are performing .,0.84060138463974,0.875
306,"The woman felt threatened and went to the magistrate's office, police said.",The woman reported that she felt threatened and obtained a warrant for Stackhouse's arrest from the local magistrate's office.,0.742647111415863,0.875
307,"he's a tribal leader of the lbs, Captain.","Captain, this man is the lbo tribal leader.",0.6034820675849915,0.875
308,"Sometimes, you may stay hard for too long.",sometimes u will stay hard for to long.,0.8504696488380432,0.875
309,"You figure this out all by yourself, did you?",did you find all this on your own?,0.6514436602592468,0.875
310,The following names will be used for named storms that form in the North Atlantic in 2010 .,These are the names that may get used in the 2010 Atlantic hurricane season .,0.7981683611869812,0.875
311,Stay calm and things should go smoothly,just stay calm about it and hopefully everything will go smoothly.,0.7996269464492798,0.875
312,"Lenzburg has a total workforce of around 6,000 .","About 6,000 people work in Lenzburg .",0.46820196509361267,0.875
313,"There is no blood relation, so it is not like he is your blood brother.",well theres no blood relation so no its nto like he is your blood brother,0.8083924055099487,0.875
