text,label
name a coen brothers movie that involves a playwright moving to california to work for movie producers,"O,O,B-Director,I-Director,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
i am thinking of the blockbuster 70 s film that stars sylvester stallone as a philadelphia boxer,"O,O,O,O,O,B-Opinion,B-Year,I-Year,O,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot"
a 1968 movie with hal 9000 directed by stanley kubrick and is also written by him and arthur c clarke,"O,B-Year,O,O,B-Character_Name,I-Character_Name,O,O,B-Director,I-Director,O,O,O,O,O,O,O,O,O,O"
i m thinking of a 1989 movie about a close circle of friends starring shirley maclaine and olympia dukakis,"O,O,O,O,O,B-Year,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,B-Actor,I-Actor,O,B-Actor,I-Actor"
what is the french documentary directed by jacques yves cousteau and louis malle about exploring the underwater depths of the oceans,"O,O,O,B-Genre,I-Genre,O,O,B-Director,I-Director,I-Director,O,B-Director,I-Director,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what is the shakespeare movie about a black man married to a white woman that he kills,"O,O,O,B-Origin,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what chinese thriller set in the world of a hong kong triad inspired the academy award winning film the departed,"O,B-Genre,I-Genre,O,O,O,O,O,O,O,O,O,O,O,B-Award,I-Award,O,O,B-Relationship,I-Relationship"
which movie by ridley scott is about machines who have come to believe they are human,"O,O,O,B-Director,I-Director,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what is the 2011 movie starring ryan reynolds as a test pilot given an alien ring,"O,O,O,B-Year,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what gross early 90 s horror movie was directed by lord of the rings genius peter jackson,"O,O,B-Year,I-Year,O,B-Genre,O,O,O,O,O,O,O,O,O,B-Director,I-Director"
what s that movie about the old guy who creates a theme park about dinosaurs that get loose,"O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
this 2010 movie starring robert downey jr was shipped to theaters under the code name maternity day,"O,B-Year,O,O,B-Actor,I-Actor,I-Actor,O,O,O,O,O,O,O,O,O,O"
what is the name of the recent sience fiction horror film with joel edgerton as the lead male role,"O,O,O,O,O,O,O,B-Genre,I-Genre,I-Genre,O,O,B-Actor,I-Actor,O,O,O,O,O"
astronauts crash land on this earth like planet where humans are caged and treated like zoo animals,"B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what is the name of the first movie made by john singleton in which ice cube and cuba gooding is starring,"O,O,O,O,O,O,O,O,O,O,B-Director,I-Director,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O"
a girl with really really long hair gets stuck high in a tower where a lady keeps her,"B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
remade by william friedkin in 1977 as sorcerer this 1953 thriller depicts a group of men trying to drive truck load of explosives across dangerous terrain,"O,O,B-Director,I-Director,O,B-Year,O,B-Plot,O,B-Year,B-Genre,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
i need the name of the shakespeare movie about the guy who says to be or not to be,"O,O,O,O,O,O,B-Origin,O,O,O,B-Plot,I-Plot,I-Plot,B-Quote,I-Quote,I-Quote,I-Quote,I-Quote,I-Quote"
louis armstrong was only on set for a half day and did his shots in one take in this barbra streisand musical,"B-Actor,I-Actor,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-Actor,I-Actor,B-Genre"
bruce willis starred in this 80 s action film about a man in the wrong place at the wrong time,"B-Actor,I-Actor,O,O,O,B-Year,I-Year,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
i m thinking of a film that features a down and out actor that goes in drag for the ultimate role a leading woman on a soap opera,"O,O,O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what is the 2010 childrens film based on a beloved book about two sisters growing up and dealing with each other,"O,O,O,B-Year,B-Genre,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
name the pixar animation film about a robot that ends up saving the human race and earth in the future,"O,O,B-Genre,I-Genre,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
a cop gets stuck crawling around in a building trying to take down some terrorists,"B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
i am thinking of a classic film that tells the story of an alien who comes to earth with a giant metal robot his mission is to issue the people of earth an ultimatum,"O,O,O,O,O,B-Opinion,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
this love story movie beat saving private ryan for best picture in the late nineties,"O,B-Genre,I-Genre,O,O,O,O,O,O,B-Award,I-Award,O,O,O,B-Year"
what is the name of the movie involving the man of steal and his great love lois,"O,O,O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,B-Character_Name"
wes anderson directed this animated adaption of roald dahl s story featuring the voices of george clooney and meryl streep,"B-Director,I-Director,O,O,B-Genre,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,O,O,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor"
what is the 2012 american war film starring chris hemsworth and directed by dan bradley,"O,O,O,B-Year,B-Genre,I-Genre,I-Genre,O,B-Actor,I-Actor,O,O,O,B-Director,I-Director"
i m thinking of a 2010 movie starring danny trejo as an ex federale who seek revenge on the man who hired him to assassinate an important government official,"O,O,O,O,O,B-Year,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what was the movie about a serial killer who invaded the dreams of local teenagers,"O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
i am thinking of a classic film starring natalie wood and rita moreno that is based on a famous broadway musical,"O,O,O,O,O,B-Genre,I-Genre,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,O,O,O,O,O"
movie that takes place in the city of lights starring owen wilson and a blonde girl,"O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,B-Actor,I-Actor,O,O,O,O"
what is the musical starring barbara streisand who plays the 1920 s broadway star fanny brice,"O,O,O,B-Genre,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,B-Character_Name,I-Character_Name"
which film tells the story of a preteen who s life is changed after befriending the new girl at school,"O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
how many movies was tom hanks in by the time this movie was made to date,"O,O,O,O,B-Actor,I-Actor,O,O,O,O,O,O,O,O,O,O"
what is the 1998 movie starring jeff bridges and john goodman about the dude who is mistaken for a millionaire and seeks restitution for his ruined rug,"O,O,O,B-Year,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
jack nicholson even more crazy than usual stars in this film set in a mental institution,"B-Actor,I-Actor,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
what is the movie with nicholas cage in it that he rides around on a motorcycle and gets fire on his head when he is mad i think it s based on a comic book,"O,O,O,O,O,B-Actor,I-Actor,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,O,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin"
what is the movie that has a baseball coach and his assistant using reject baseball players to form a winning team,"O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what is the movie with judy garland who plays dorothy and she her dog toto the tin man the cowardly lion and the scarecrow take a journey down the yellow brick road,"O,O,O,O,O,B-Actor,I-Actor,O,O,B-Character_Name,O,O,O,O,B-Character_Name,O,B-Character_Name,I-Character_Name,O,B-Character_Name,I-Character_Name,O,O,B-Character_Name,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what comedy film stars russell brand as an eccentric musician and jonah hill as a young assistant,"O,B-Genre,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot"
what was the much anticipated sequel movie shot in 2011 about a bunch of guys who went to thailand and had the worst hangover of all time,"O,O,O,O,O,B-Relationship,O,O,O,B-Year,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 2012 movie directed by oliver megaton followed up the fallout of bryan mills rescue of his kidnapped daughter,"O,B-Year,O,O,O,B-Director,I-Director,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
tell me the movie with russel crow who plays a very smart guy who has a deaf baby,"O,O,O,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
do you know the nicholas sparks story that was turned into a film starring miley cyrus and her fiance liam hemsworth,"O,O,O,O,B-Origin,I-Origin,I-Origin,O,O,O,O,O,O,O,B-Actor,I-Actor,O,O,O,B-Actor,I-Actor"
what is the scorcese masterpiece that is in black and white and is about the boxer jake lamotta,"O,O,O,B-Director,B-Opinion,O,O,O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what clive barker horror film shows how an urban legend is brought to life by saying his name into a mirror,"O,B-Director,I-Director,B-Genre,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
i am thinking of a film that stars ben stiller as the leader of a group of employees who are cheated out of their money by a crooked businessman,"O,O,O,O,O,O,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what 1951 adventure film starred robert morley and katharine hepburn as samuel and rose saye,"O,B-Year,B-Genre,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Character_Name,O,B-Character_Name,I-Character_Name"
in this film cary grant plays a reporter trying to keep his ex from remarrying and moving to the country,"O,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
a playful romantic comedy with meryl streep and tommy lee jones a sex therapist played by steve carell counsels a couple to put excitement back into their marriage,"O,B-Opinion,B-Genre,I-Genre,O,B-Actor,I-Actor,O,B-Actor,I-Actor,I-Actor,B-Plot,I-Plot,I-Plot,O,O,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what s the name of that movie ron howard and george lucas made where the evil queen arrests all pregnant women,"O,O,O,O,O,O,O,B-Director,I-Director,O,B-Director,I-Director,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
montgomery clift murders shelley winters because he is desperately in love with elizabeth taylor in this george stevens film,"B-Actor,I-Actor,B-Plot,B-Actor,I-Actor,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,B-Actor,I-Actor,O,O,B-Director,I-Director,O"
i m thinking of an 80 s film starring nicholas cage and holly hunter as kidnappers who steal a baby,"O,O,O,O,O,B-Year,O,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,O,B-Plot,I-Plot,I-Plot"
dominic toretto and his crew plan a massive heist to secure their future in the latest movie of this franchise,"B-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,B-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship"
what s the name of the film where a teenager in new york is changed into a monster,"O,O,O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
sigourney weaver had initially been very hesitant to reprise her role as ripley and had rejected numerous offers from fox studios to do any sequels fearing that her character would be poorly written and a sub par sequel could hurt the legacy of the first movie however she was so impressed by the high quality of james cameron s script she finally agreed to do the film,"B-Actor,I-Actor,O,O,O,O,O,O,O,O,O,O,B-Character_Name,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-Opinion,I-Opinion,O,B-Director,I-Director,O,O,O,O,O,O,O,O,O"
in this film starring an archeologist and adventurer who tries to find something important before the nazis get their hand son it,"O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
i m thinking of a movie from the mid 2000 s about stoner knights it had natalie portman as the lead female it was a comedy,"O,O,O,O,O,O,O,O,B-Year,I-Year,I-Year,O,B-Plot,I-Plot,O,O,B-Actor,I-Actor,O,O,O,O,O,O,O,B-Genre"
what is the 90 s dark comedy thriller directed by the coen brothers that revolves around a murder in north dakota,"O,O,O,B-Year,I-Year,B-Genre,I-Genre,I-Genre,O,O,O,B-Director,I-Director,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
can you give me the name of the movie that involves a man finding a drug that can change his whole future but must keep away from ruthless thugs,"O,O,O,O,O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what movie documents a disfigured man who famously yells that he is not an animal,"O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what is the name of the movie in which an alien lands and tells the people of earth that they must live peacefully or be destroyed as a danger to other planets,"O,O,O,O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
i need the name of the movie about the animals in the woods that came out in the 90 s that is about their lives,"O,O,O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,O,O,O,O,O,O,O,O,O,O"
this movie starring katherine hepburn and humphrey bogart is about a missionary who convinces the drunken captain of a dilapidated steamboat to help her torpedo a german ship during world war i,"O,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
i am thinking of a 60 s era cult classic george romero horror film about a group of people who attempt to survive a zombie holocaust,"O,O,O,O,O,B-Year,I-Year,O,O,O,B-Director,I-Director,B-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what s the low brow comedy about a woman who is jealous when her friend decides to get married,"O,O,O,O,O,B-Genre,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
this 2003 disney movie about a fish in search of his son won several oscars including best animated feature,"O,B-Year,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,B-Award,I-Award,I-Award,I-Award,I-Award,I-Award,I-Award"
what is the movie about the peanuts gang learning the true spirit on the holiday season,"O,O,O,O,O,B-Character_Name,I-Character_Name,I-Character_Name,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what is that 2010 comedy film starring kristen bell and josh duhamel about two opposites that fall in love in a european country,"O,O,O,B-Year,B-Genre,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
it is a movie about a lawman in the wild west who brings down famous outlaws,"O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what is the 1990 american horror film directed by tom savini which is a remake of george a romero s 1968 horror film of the same name,"O,O,O,B-Year,B-Genre,I-Genre,O,O,O,B-Director,I-Director,O,O,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,B-Relationship,I-Relationship,I-Relationship,I-Relationship"
what movie won best picture at the 1984 academy awards,"O,O,O,B-Award,I-Award,O,O,B-Year,B-Award,I-Award"
director milos foreman and actor f murray abraham won oscars for what film,"O,B-Director,I-Director,O,O,B-Actor,I-Actor,I-Actor,O,B-Award,O,O,O"
jack nicholson and louise fletcher won oscars for their starring roles in this 1975 drama,"B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Award,O,O,O,O,O,O,B-Year,B-Genre"
what is the movie starring kurt russell about a group of scientists in the arctic that get attacked by a creature that can mimic any living thing,"O,O,O,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what is the movie starring bruce willis as a new york cop who squares off against alan rickman,"O,O,O,O,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,B-Actor,I-Actor"
when two kids play an old magic board game they found they release a man trapped for decades in it and a host of dangers that can only be stopped by finishing the game is the plot of this 1995 comedy adventure starring robin williams,"B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,O,O,O,B-Year,B-Genre,I-Genre,O,B-Actor,I-Actor"
i am thinking of a movie that stars david naughton as a young man from the u s who gets bitten by a mythical beast as he backpacks abroad,"O,O,O,O,O,O,O,O,B-Actor,I-Actor,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
the 3 rd movie in the beloved series of movies based off the best selling books by british author j k rowling,"O,B-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,I-Relationship,O,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin"
what 2012 ang lee film based on the best selling book of the same name is about a boy and a tiger,"O,B-Year,B-Director,I-Director,O,B-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,I-Origin,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what is the movie starring brad pitt and anthony hopkins about three brothers and their father living in the remote wilderness in the 1900 s,"O,O,O,O,O,B-Actor,I-Actor,O,B-Actor,I-Actor,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
i m thinking of a movie where a book comes to life for a young boy and he is transported into the story and has to save a princess,"O,O,O,O,O,O,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
what s the nature documentary about an animal that gets separated from its family and then gets adopted,"O,O,O,B-Genre,I-Genre,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
transplanted to mars a civil war vet discovers a lush planet inhabited by 12 foot tall barbarians is the plot of this 2012 action adventure movie,"B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot,O,O,O,O,O,B-Year,B-Genre,I-Genre,O"
what low rated film spoofs off teen flicks that star sparkling heart throbs and werewolves,"O,B-Opinion,I-Opinion,O,B-Genre,O,B-Plot,I-Plot,O,B-Plot,I-Plot,I-Plot,I-Plot,I-Plot,I-Plot"
